RB010,RB020,RB030,RB031,RB031_F,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RB245,RB245_F,RB250,RB250_F,RB260,RB260_F,RB270,RB270_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,RX010,RX020,RX030,RX040,RX050,RX060,RX070
2013,FR,40723203,,,"2476,7727930536",,4,,2002,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40723204,,,"2476,7727930536",,2,,2004,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40724501,,,"2476,7727930536",,1,,1970,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40724502,,,"2476,7727930536",,1,,1969,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40724503,,,"2476,7727930536",,1,,2001,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40724504,,,"2476,7727930536",,4,,2003,,1,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40728401,,,"2476,7727930536",,1,,1968,,2,,1,,3,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40728402,,,"2476,7727930536",,4,,1966,,1,,1,,4,,,,,,,,,,11,,2,,,,24,,,,,,,,,,,,,,,,,,,,
2013,FR,40728403,,,"2476,7727930536",,4,,1993,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40728404,,,"2476,7727930536",,4,,1999,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,0,,,,0,,0,,,,,,,,,,
2013,FR,40735801,,,"2476,7727930536",,1,,1962,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40735802,,,"2476,7727930536",,2,,1963,,2,,1,,3,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40735803,,,"2476,7727930536",,2,,1993,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40735804,,,"2476,7727930536",,1,,2001,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40742201,,,"2476,7727930536",,3,,1974,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40742202,,,"2476,7727930536",,2,,1973,,1,,1,,4,,,,,,,,,,,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40742203,,,"2476,7727930536",,1,,2004,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,0,,,,,,,,,,,,
2013,FR,40742204,,,"2476,7727930536",,4,,2007,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,0,,,,,,0,,,,,,,,,,
2013,FR,40757501,,,"2476,7727930536",,2,,1966,,1,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40757502,,,"2476,7727930536",,3,,1970,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40757503,,,"2476,7727930536",,4,,1999,,1,,1,,3,,,,,,,,,,11,,5,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,40757504,,,"2476,7727930536",,1,,2001,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40759201,,,"2476,7727930536",,1,,1985,,1,,1,,3,,,,,,,,,,11,,,,,,,,24,,,,0,,,,,,,,,,,,,,
2013,FR,40759202,,,"2476,7727930536",,1,,1986,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40759203,,,"2476,7727930536",,1,,2006,,1,,1,,4,,,,,,,,,,,,2,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,40759204,,,"2476,7727930536",,4,,2010,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40759901,,,"2476,7727930536",,4,,1964,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,0,,,,0,,0,,,,,,,,,,
2013,FR,40759902,,,"2476,7727930536",,1,,1963,,2,,1,,4,,,,,,,,,,,,2,,,,24,,24,,,,,,,,,,,,,,,,,,
2013,FR,40759903,,,"2476,7727930536",,4,,1995,,1,,1,,4,,,,,,,,,,11,,2,,,,,,26,,,,,,,,0,,,,,,,,,,
2013,FR,40759904,,,"2476,7727930536",,2,,1999,,1,,1,,4,,,,,,,,,,11,,2,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,40765401,,,"2476,7727930536",,2,,1985,,1,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40765402,,,"2476,7727930536",,1,,1986,,2,,1,,1,,,,,,,,,,11,,5,,,,24,,,,,,,,,,,,,,,,,,,,
2013,FR,40765403,,,"2476,7727930536",,3,,2006,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40765404,,,"2476,7727930536",,3,,2010,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40768601,,,"2476,7727930536",,4,,1974,,1,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40768602,,,"2476,7727930536",,4,,1979,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,0,,0,,,,,,,,,,
2013,FR,40768603,,,"2476,7727930536",,2,,2004,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40768604,,,"2476,7727930536",,2,,2012,,2,,1,,3,,,,,,,,,,,,2,,,,,,,,0,,,,0,,,,,,,,,,,,
2013,FR,40785401,,,"2476,7727930536",,4,,1966,,2,,1,,1,,,,,,,,,,11,,,,,,,,0,,,,,,,,,,,,,,,,,,
2013,FR,40785402,,,"2476,7727930536",,1,,1967,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40785403,,,"2476,7727930536",,3,,1994,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40785404,,,"2476,7727930536",,2,,1996,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40788301,,,"2476,7727930536",,4,,1965,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,40788302,,,"2476,7727930536",,1,,1991,,1,,1,,1,,,,,,,,,,11,,,,,,,,35,,,,,,,,,,,,,,,,,,
2013,FR,40788303,,,"2476,7727930536",,4,,1994,,2,,1,,2,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40788304,,,"2476,7727930536",,4,,2001,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,40789301,,,"2476,7727930536",,1,,1966,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40789302,,,"2476,7727930536",,4,,1995,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40789303,,,"2476,7727930536",,4,,1956,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40789304,,,"2476,7727930536",,1,,2008,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,40797501,,,"2476,7727930536",,1,,1979,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40797502,,,"2476,7727930536",,4,,1978,,2,,1,,1,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40797503,,,"2476,7727930536",,2,,2009,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40797504,,,"2476,7727930536",,1,,2013,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40798401,,,"2476,7727930536",,2,,1979,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40798402,,,"2476,7727930536",,3,,1978,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40798403,,,"2476,7727930536",,4,,2009,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40798404,,,"2476,7727930536",,2,,2013,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40802301,,,"2476,7727930536",,1,,1988,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,
2013,FR,40802302,,,"2476,7727930536",,1,,1986,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,49,,,,,,,,,,,,,,
2013,FR,40802303,,,"2476,7727930536",,1,,2012,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40802304,,,"2476,7727930536",,3,,2012,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40803901,,,"2476,7727930536",,4,,1979,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40803902,,,"2476,7727930536",,4,,1978,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40803903,,,"2476,7727930536",,1,,2009,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40803904,,,"2476,7727930536",,3,,2013,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40804101,,,"2476,7727930536",,2,,1953,,1,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,40804102,,,"2476,7727930536",,4,,1960,,2,,1,,4,,,,,,,,,,11,,2,,,,,,36,,,,,,,,,,,,,,,,,,
2013,FR,40804103,,,"2476,7727930536",,3,,1998,,1,,1,,1,,,,,,,,,,,,5,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,40804104,,,"2476,7727930536",,1,,1998,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,40808601,,,"2476,7727930536",,3,,1965,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,0,,,,,,0,,,,,,,,,,
2013,FR,40808602,,,"2476,7727930536",,4,,1964,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40808603,,,"2476,7727930536",,4,,1997,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,10,,,,,,,,,,
2013,FR,40808604,,,"2476,7727930536",,4,,2004,,1,,1,,4,,,,,,,,,,11,,2,,,,,,35,,,,,,,,,,,,,,,,,,
2013,FR,40809701,,,"2476,7727930536",,3,,1968,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40809702,,,"2476,7727930536",,1,,1996,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40809703,,,"2476,7727930536",,2,,1999,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40809704,,,"2476,7727930536",,4,,1977,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,40819901,,,"2476,7727930536",,4,,1966,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40819902,,,"2476,7727930536",,2,,1967,,1,,1,,1,,,,,,,,,,,,2,,,,32,,,,,,,,,,,,,,,,,,,,
2013,FR,40819903,,,"2476,7727930536",,1,,1994,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40819904,,,"2476,7727930536",,1,,1996,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40824601,,,"2476,7727930536",,3,,1972,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40824602,,,"2476,7727930536",,3,,1983,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40824603,,,"2476,7727930536",,2,,2009,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40824604,,,"2476,7727930536",,4,,2011,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40831801,,,"2476,7727930536",,2,,1959,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,40831802,,,"2476,7727930536",,4,,1963,,2,,1,,1,,,,,,,,,,11,,2,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,40831803,,,"2476,7727930536",,3,,1996,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40831804,,,"2476,7727930536",,3,,1999,,2,,1,,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40849901,,,"2476,7727930536",,2,,1963,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40849902,,,"2476,7727930536",,1,,1971,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40849903,,,"2476,7727930536",,2,,1999,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,40849904,,,"2476,7727930536",,1,,1997,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40862501,,,"2476,7727930536",,4,,1982,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40862502,,,"2476,7727930536",,3,,1981,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,0,,,,0,,,,,,,,,,,,
2013,FR,40862503,,,"2476,7727930536",,1,,2009,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,4,,,,,,,,,,,,,,,,
2013,FR,40862504,,,"2476,7727930536",,4,,2010,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40866601,,,"2476,7727930536",,1,,1982,,1,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40866602,,,"2476,7727930536",,3,,1973,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40866603,,,"2476,7727930536",,3,,2008,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,6,,,,,,,,,,,,,,,,
2013,FR,40866604,,,"2476,7727930536",,2,,2011,,1,,1,,1,,,,,,,,,,11,,5,,,,,,30,,,,22,,,,,,,,,,,,,,
2013,FR,40868701,,,"2476,7727930536",,1,,1959,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,20,,,,,,,,,,
2013,FR,40868702,,,"2476,7727930536",,1,,1963,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,0,,0,,,,,,,,,,,,
2013,FR,40868703,,,"2476,7727930536",,4,,1996,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,12,,,,,,,,,,,,
2013,FR,40868704,,,"2476,7727930536",,4,,1999,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,32,,,,,,,,,,,,
2013,FR,40869301,,,"2476,7727930536",,4,,1976,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40869302,,,"2476,7727930536",,4,,1974,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40869303,,,"2476,7727930536",,3,,2000,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,0,,0,,,,,,,,,,
2013,FR,40869304,,,"2476,7727930536",,2,,2005,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40873201,,,"2476,7727930536",,2,,1988,,2,,1,,4,,,,,,,,,,,,2,,,,,,0,,,,0,,,,,,,,,,,,,,
2013,FR,40873202,,,"2476,7727930536",,1,,1986,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40873203,,,"2476,7727930536",,2,,2012,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40873204,,,"2476,7727930536",,1,,2012,,2,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40876701,,,"2476,7727930536",,4,,1974,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,0,,,,0,,,,,,,,,,
2013,FR,40876702,,,"2476,7727930536",,2,,1979,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40876703,,,"2476,7727930536",,4,,2004,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40876704,,,"2476,7727930536",,2,,2012,,2,,1,,4,,,,,,,,,,,,,,,,28,,,,,,,,18,,,,,,,,,,,,
2013,FR,40877801,,,"2476,7727930536",,3,,1963,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40877802,,,"2476,7727930536",,3,,1966,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40877803,,,"2476,7727930536",,4,,1992,,1,,1,,4,,,,,,,,,,,,2,,,,,,26,,,,,,,,,,,,,,,,,,
2013,FR,40877804,,,"2476,7727930536",,3,,1998,,2,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40881701,,,"2476,7727930536",,1,,1947,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,0,,,,,,0,,,,,,,,,,
2013,FR,40881702,,,"2476,7727930536",,4,,1977,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40881703,,,"2476,7727930536",,1,,2006,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40881704,,,"2476,7727930536",,1,,2008,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40885601,,,"2476,7727930536",,4,,1963,,1,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40885602,,,"2476,7727930536",,3,,1967,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40885603,,,"2476,7727930536",,2,,1991,,1,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40885604,,,"2476,7727930536",,1,,1993,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40894701,,,"2476,7727930536",,2,,1982,,2,,1,,1,,,,,,,,,,14,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40894702,,,"2476,7727930536",,4,,1981,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40894703,,,"2476,7727930536",,3,,2009,,1,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40894704,,,"2476,7727930536",,4,,2010,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40898301,,,"2476,7727930536",,1,,1967,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,
2013,FR,40898302,,,"2476,7727930536",,3,,1975,,2,,1,,1,,,,,,,,,,11,,,,,,0,,,,,,,,,,,,,,,,,,,,
2013,FR,40898303,,,"2476,7727930536",,2,,2006,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,14,,0,,,,,,,,,,,,
2013,FR,40898304,,,"2476,7727930536",,3,,2010,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40904801,,,"2476,7727930536",,4,,1973,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40904802,,,"2476,7727930536",,4,,1972,,2,,1,,4,,,,,,,,,,11,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40904803,,,"2476,7727930536",,3,,2003,,1,,1,,1,,,,,,,,,,11,,2,,,,0,,,,,,,,,,,,,,,,,,,,
2013,FR,40904804,,,"2476,7727930536",,4,,2006,,1,,1,,4,,,,,,,,,,14,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40915801,,,"2476,7727930536",,4,,1982,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,14,,,,,,,,,,,,,,
2013,FR,40915802,,,"2476,7727930536",,4,,1981,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40915803,,,"2476,7727930536",,4,,2009,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40915804,,,"2476,7727930536",,3,,2010,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40919401,,,"2476,7727930536",,2,,1967,,1,,1,,4,,,,,,,,,,14,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40919402,,,"2476,7727930536",,2,,1975,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40919403,,,"2476,7727930536",,2,,2006,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40919404,,,"2476,7727930536",,4,,2010,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40930201,,,"2476,7727930536",,1,,1962,,1,,1,,1,,,,,,,,,,11,,,,,,20,,,,,,,,,,0,,,,,,,,,,
2013,FR,40930202,,,"2476,7727930536",,3,,1965,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40930203,,,"2476,7727930536",,4,,1995,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40930204,,,"2476,7727930536",,3,,1995,,1,,1,,4,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40932001,,,"2476,7727930536",,3,,1976,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40932002,,,"2476,7727930536",,3,,1974,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,4,,,,,,,,,,,,
2013,FR,40932003,,,"2476,7727930536",,2,,2000,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40932004,,,"2476,7727930536",,2,,2005,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40933401,,,"2476,7727930536",,2,,1947,,1,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40933402,,,"2476,7727930536",,1,,1977,,2,,1,,4,,,,,,,,,,11,,2,,,,,,,,0,,,,,,0,,,,,,,,,,
2013,FR,40933403,,,"2476,7727930536",,3,,2006,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40933404,,,"2476,7727930536",,3,,2008,,2,,1,,3,,,,,,,,,,11,,5,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,40935501,,,"2476,7727930536",,1,,1965,,2,,1,,3,,,,,,,,,,11,,2,,,,,,32,,,,,,,,,,,,,,,,,,
2013,FR,40935502,,,"2476,7727930536",,1,,1991,,1,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40935503,,,"2476,7727930536",,4,,1994,,2,,1,,1,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40935504,,,"2476,7727930536",,3,,2001,,2,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40936501,,,"2476,7727930536",,2,,1966,,1,,1,,3,,,,,,,,,,11,,2,,,,,,28,,,,,,,,,,,,,,,,,,
2013,FR,40936502,,,"2476,7727930536",,2,,1966,,2,,1,,4,,,,,,,,,,11,,2,,,,,,26,,,,,,,,,,,,,,,,,,
2013,FR,40936503,,,"2476,7727930536",,3,,1996,,1,,1,,4,,,,,,,,,,11,,,,,,,,,,,,,,0,,,,,,,,,,,,
2013,FR,40936504,,,"2476,7727930536",,1,,1998,,2,,1,,1,,,,,,,,,,11,,5,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40943601,,,"2476,7727930536",,2,,1976,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,0,,,,,,,,,,
2013,FR,40943602,,,"2476,7727930536",,1,,1975,,2,,1,,4,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40943603,,,"2476,7727930536",,2,,2001,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,0,,,,,,,,,,,,,,
2013,FR,40943604,,,"2476,7727930536",,3,,2005,,2,,1,,3,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40944601,,,"2476,7727930536",,3,,1965,,1,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40944602,,,"2476,7727930536",,3,,1977,,2,,1,,4,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40944603,,,"2476,7727930536",,1,,2007,,2,,1,,1,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40944604,,,"2476,7727930536",,3,,2009,,1,,1,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,30,,,,,,,,,,
2013,FR,40947601,,,"2476,7727930536",,4,,1972,,2,,1,,3,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40947602,,,"2476,7727930536",,1,,1966,,1,,1,,1,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40947603,,,"2476,7727930536",,2,,1996,,2,,1,,2,,,,,,,,,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,40947604,,,"2476,7727930536",,3,,1998,,1,,1,,1,,,,,,,,,,11,,,,,,0,,,,0,,,,,,0,,,,,,,,,,
