DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB062,DB062_F,DB070,DB070_F,DB075,DB075_F,DB090,DB090_F,DB100,DB100_F
2013,FR,461797,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,461836,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,461850,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,461854,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,461928,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,461939,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,461980,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462056,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462148,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462160,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462201,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462215,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462270,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462303,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462315,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462350,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462367,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462463,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462480,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462520,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462615,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462617,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462647,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462671,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462782,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462801,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462804,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462834,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462842,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,462958,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463169,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463275,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463348,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463404,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463430,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463437,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463488,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463583,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463606,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463614,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463627,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463655,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463688,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463705,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463708,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,463989,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464096,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464167,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464233,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464258,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464318,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464356,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464363,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464378,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464501,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464511,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464618,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464641,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464742,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464771,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464798,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464804,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464822,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464907,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464918,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464970,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464983,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,464996,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465008,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465037,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465382,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465411,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465420,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465455,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465463,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465464,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465480,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465536,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465573,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465636,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465643,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465649,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465683,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465688,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465692,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465749,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465759,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465763,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465786,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465818,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465821,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465914,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465940,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,465998,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466043,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466046,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466077,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466125,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466235,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466332,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466364,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466368,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466386,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466395,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466407,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466421,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466464,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466465,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466502,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466543,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466628,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466795,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466862,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466889,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,466977,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467010,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467110,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467270,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467378,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467385,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467396,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467444,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467448,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467490,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467548,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467594,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467698,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467732,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467883,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,467994,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468023,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468041,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468082,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468114,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468126,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468190,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468339,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468382,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468482,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468540,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468598,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468688,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468750,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468763,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468780,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468784,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468848,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468866,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468960,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,468992,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469006,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469016,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469019,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469026,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469134,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469206,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469275,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469346,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469383,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469409,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469413,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469429,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469446,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469477,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469615,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469616,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469618,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469645,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469651,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469655,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469656,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469684,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469704,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469713,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469726,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469757,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469810,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,469915,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470006,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470013,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470089,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470106,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470138,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470144,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470282,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470377,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470405,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470471,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470486,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470553,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470607,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470680,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470713,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470732,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470797,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470872,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470884,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470917,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470990,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,470995,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471041,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471058,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471091,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471251,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471284,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471360,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471460,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471474,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471506,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471511,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471515,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471566,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471574,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471619,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471628,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471638,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471797,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471900,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471902,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471932,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,471975,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472080,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472147,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472185,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472188,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472225,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472241,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472443,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472448,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472468,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472606,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472607,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472677,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472747,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,472772,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473009,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473034,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473067,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473119,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473139,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473177,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473261,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473305,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473328,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473423,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473429,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473437,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473441,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473530,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473548,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473575,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473607,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473692,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473733,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473774,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473808,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473845,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,473993,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474024,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474068,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474086,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474116,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474125,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474132,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474171,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474189,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474197,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474217,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474342,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474357,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474433,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474449,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474475,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474564,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474618,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474654,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474700,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474728,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474871,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,474904,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475122,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475148,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475175,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475207,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475230,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475286,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475302,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475452,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475492,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475568,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475594,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475646,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475681,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475695,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475727,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475811,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475819,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475895,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475937,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,475941,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476084,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476100,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476136,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476156,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476157,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476176,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476187,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476208,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476311,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476384,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476387,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476481,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476559,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476656,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476671,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476791,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476806,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476819,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476873,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,476931,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477117,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477120,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477191,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477208,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477210,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477263,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477338,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477360,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477417,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477424,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477443,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477448,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477453,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477493,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477517,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477532,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477593,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477636,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477650,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477760,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477782,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477814,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477862,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477937,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,477949,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478009,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478019,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478053,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478098,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478182,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478274,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478322,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478332,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478354,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478373,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478497,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478530,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478555,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478562,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478637,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478647,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478765,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,478922,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479094,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479096,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479173,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479250,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479322,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479342,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479357,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479364,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479367,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479373,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479444,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479459,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479518,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479529,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479546,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479550,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479556,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479565,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479706,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479718,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479739,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479793,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479850,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479942,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479957,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479996,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,479999,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480051,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480142,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480153,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480206,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480217,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480259,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480261,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480400,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480459,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480490,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480518,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480551,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480567,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480582,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480615,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480632,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480676,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480699,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480719,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480742,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480783,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480789,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480833,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480838,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480873,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480940,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480971,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,480994,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,481037,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,481052,FR71,,,,,,,,,,2183.1875607386,,,
2013,FR,481077,FR71,,,,,,,,,,2183.1875607386,,,
