"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","LT",1258865,253.663943990665,"NA","1","2013","50","3",1957,"2","2","3","LT","2","NA","3","8","NA","1","NA","NA","3","9","NA","NA","NA","NA","7","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,2927,0,1,"2","1","1","1","2","3","6","7","NA","7","6","4","4","2","3","4","6","NA","10","4","6","6","6","1","1","1","10","10","3","3.4528",55,125886,"1","2","406.36072"
"2013","LT",1258891,253.663943990665,"NA","2","2013","15","3",1968,"1","5","1","LT","2","5","4","1","NA","1","NA","NA","3","3","NA","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,2546,0,0,2491,1,0,0,0,0,0,0,0,0,0,1,"2","1","3","2","1","2","6","3","NA","1","9","4","4","2","NA","3","NA","NA","2","0","0","5","10","1","NA","6","5","7","2","3.4528",44,125889,"1","7","110.94895"
"2013","LT",1258892,253.663943990665,"NA","1","2013","20","2",1995,"1","1","1","LT","2","NA","1","6","NA","NA","2","NA","NA",,"NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","2",1,1,0,0,0,516,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","4","10","1","8","NA","5","3","3","4","NA","NA","NA","NA","7","6","5","NA","1","NA","7","10","NA","2","3.4528",17,125889,"1","2","458.19958"
"2013","LT",1258893,253.663943990665,"NA","2","2013","30","3",1934,"2","4","3","Other","2","NA","4","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","6","1","NA","NA","NA","NA","NA","1","1","2","2","4","1","NA",1,1,0,0,0,2433,1,0,0,0,0,1690,0,0,0,0,1,"1","1","2","2","1","1","1","5","99","4","7","3","2","1","3","1","NA","NA","5","5","6","10","NA","NA","NA","5","5","NA","4","3.4528",78,125889,"1","7","162.65832"
"2013","LT",1258894,253.663943990665,"NA","2","2013","10","4",1992,"2","1","1","LT","2","3","2","6","NA","1","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,717,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","1","NA","NA","1","NA","3","5","3","2","3","NA","NA","7","8","8","NA","9","1","1","NA","8","3","2","3.4528",20,125889,"1","2","235.54559"
"2013","LT",1258895,253.663943990665,"NA","2","2013","22","4",1970,"2","2","3","LT","2","NA","5","1","NA","1","NA","NA","3","0 - 1","40","NA","q","NA","NA","1","2","NA","NA","NA","NA","3","1","1","2","NA","2","NA",1,1,3728,0,0,153,1,0,0,0,0,0,0,0,0,0,1,"3","1","1","3","1","3","NA","5","NA","5","8","4","NA","2","4","3","8","6","2","3","2","10","NA","1","1","6","7","10","9","3.4528",42,125889,"1","2","99.32161"
"2013","LT",1259091,253.663943990665,"NA","1","2013","23","2",1935,"1","2","1","LT","2","NA","1","7","NA","1","2","NA","3","9","40","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,5375,656,0,0,0,1,"1","1","1","2","1","1","5","NA","NA","7","4","5","NA","2","3","2","8","7","3","3","NA","7","NA","1","NA","6","3","NA","NA","3.4528",77,125909,"1","6","492.25106"
"2013","LT",1259093,253.663943990665,"NA","2","2013","23","1",1991,"2","1","3","LT","2","NA","3","6","NA","1","NA","1","NA",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,796,0,0,0,1,0,0,0,0,0,0,0,0,170,1,"1","1","1","1","1","1","5","9","9","10","NA","NA","2","NA","2","2","NA","NA","NA","4","5","NA","8","NA","NA","5","8","10","3","3.4528",21,125909,"1","2","454.97435"
"2013","LT",1259094,253.663943990665,"NA","2","2013","25","3",1995,"1","1","1","LT","1","NA","1","6","NA","2","1","1","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","2","2","2","1","5","5","NA","8","10","NA","3","3","4","NA","NA","NA","8","7","6","7","8","NA","1","8","10","8","3","3.4528",17,125909,"1","7","201.50405"
"2013","LT",1259095,253.663943990665,"NA","2","2013","20","2",1971,"2","2","1","LT","2","NA","3","5","NA","1","1","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","2","NA","2","NA",1,1,1084,0,0,674,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","1","1","6","8","NA","6","3","5","1","4","3","8","8","10","2","6","3","7","1","1","2","10","NA","2","3.4528",41,125909,"1","6","840.42327"
"2013","LT",1259171,253.663943990665,"NA","2","2013","20","4",1983,"2","1","1","LT","2","NA","5","2","NA","NA","NA","NA","3","2","NA","NA","j","NA","NA","1","2","NA","NA","NA","NA","4","1","3","2","NA","2","NA",1,1,1294,0,0,0,1,0,0,0,0,0,0,16,0,0,1,"3","1","1","1","1","3","4","8","10","6","8","3","2","2","3","4","NA","NA","NA","99","7","2","9","1","NA","NA","3","9","2","3.4528",29,125917,"1","2","143.48572"
"2013","LT",1259172,253.663943990665,"NA","1","2013","24","1",1978,"1","1","3","LT","2","NA","5","1","NA","NA","NA","1","3","5","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,236,0,0,0,1,0,540,0,0,0,0,5,59,0,1,"2","1","1","3","2","1","1","NA","7","2","6","5","5","1","3","3","NA","NA","7","4","6","4","5","NA","1","8","6","8","2","3.4528",34,125917,"1","2","765.67324"
"2013","LT",1259201,253.663943990665,"NA","2","2013","25","1",1934,"2","1","1","LT","2","NA","0","7","NA","1","1","NA","3",,"NA","NA","NA","NA","12","1","NA","NA","NA","NA","NA","3","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,2629,0,0,0,0,1,"1","1","1","3","1","1","1","NA","NA","NA","10","3","2","2","NA","3","NA","NA","9","6","9","10","NA","1","1","NA","NA","9","NA","3.4528",78,125920,"1","2","281.98984"
"2013","LT",1259203,253.663943990665,"NA","1","2013","25","1",1993,"2","1","3","LT","2","3","3","6","NA","1","NA","NA","3",,"NA","NA","NA","NA","15","1","2","NA","NA","NA","NA","3","2","2","2","5","1","2",1,1,0,0,0,0,1,0,0,0,0,0,1105,0,0,364,1,"2","1","1","2","2","1","4","NA","NA","NA","NA","9","3","2","1","2","NA","NA","5","5","6","5","10","1","1","NA","8","NA","4","3.4528",19,125920,"1","6","1250.54834"
"2013","LT",1259204,253.663943990665,"NA","2","2013","20","1",1963,"2","2","3","LT","2","5","4","5","NA","2","2","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,2340,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","1","1","10","99","NA","8","NA","3","NA","5","NA","NA","NA","8","NA","7","8","7","1","1","NA","NA","8","NA","3.4528",49,125920,"1","5","2392.2041"
"2013","LT",1259205,253.663943990665,"NA","2","2013","25","1",1989,"1","1","1","LT","2","NA","5","6","NA","1","NA","NA","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","1","1","2","NA","2","NA",1,1,0,0,0,1194,1,0,0,0,0,0,0,0,0,1671,1,"1","1","1","2","2","1","5","8","6","7","9","3","3","2","4","3","NA","NA","8","9","99","9","10","1","1","9","8","8","2","3.4528",23,125920,"1","6","334.50751"
"2013","LT",1259601,253.663943990665,"NA","2","NA","20","3",1942,"2","4","1","LT","2","NA","1","7","NA","1","NA","NA","2","5","NA","NA","NA","NA","1","1","2","NA","NA","NA","NA","3","2","2","2","NA","2","NA",1,1,1194,0,0,0,1,0,0,0,0,1548,0,0,0,0,1,"1","1","1","3","1","1","1","5","99","3","6","NA","NA","2","NA","9","8","NA","2","5","5","7","NA","1","1","4","9","6","4","3.4528",70,125960,"1","7","547.77301"
"2013","LT",1259602,253.663943990665,"NA","2","2013","20","2",1946,"1","5","3","LT","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","r-u","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,7722,0,0,143,1,0,0,0,0,10085,1489,0,0,0,1,"1","1","1","1","1","1","5","4","8","7","NA","5","4","1","NA","NA","7","4","NA","5","4","7","10","1","1","7","5","9","2","3.4528",66,125960,"1","7","1324.71446"
"2013","LT",1259603,253.663943990665,"NA","1","2013","15","4",1981,"2","2","1","LT","2","NA","5","1","NA","NA","NA","NA","3","5","30","NA","g","NA","13","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,8665,0,0,1949,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","5","5","NA","NA","10","3","2","1","4","2","NA","5","4","1","5","6","9","1","1","5","NA","9","NA","3.4528",31,125960,"1","7","169.73361"
"2013","LT",1259605,253.663943990665,"NA","2","2013","15","1",1978,"1","1","3","LT","2","NA","3","1","NA","NA","NA","NA","3","7","40","NA","g","NA","13","1","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,5375,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"3","3","1","2","1","1","5","8","NA","9","7","3","NA","2","4","3","NA","5","8","2","1","8","9","NA","1","NA","10","9","3","3.4528",34,125960,"1","3","122.77071"
"2013","LT",1259721,253.663943990665,"NA","2","2013","20","3",1991,"1","1","1","LT","1","NA","3","6","NA","2","2","NA","NA",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","1","10","NA","6","7","3","3","1","3","NA","NA","99","NA","NA","NA","NA","6","NA","1","5","10","8","1","3.4528",21,125972,"1","7","287.16527"
"2013","LT",1259722,253.663943990665,"NA","2","2013","22","4",1935,"2","4","3","LT","2","NA","4","7","NA","NA","1","NA","3","7","20","20","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,863,0,0,1540,1,0,0,0,0,2490,0,33,0,0,1,"1","1","1","3","1","3","1","6","6","6","9","3","2","2","3","2","7","10","8","3","7","NA","8","1","NA","NA","10","6","NA","3.4528",77,125972,"1","7","744.59769"
"2013","LT",1259723,253.663943990665,"NA","2","2013","12","2",1967,"1","2","1","LT","1","NA","4","1","NA","NA","NA","NA","3","9","40","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","3","2","3","NA","NA","2","NA",1,1,5905,0,0,2639,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","3","1","3","5","8","7","NA","8","4","3","2","4","3","NA","NA","6","5","6","6","10","1","1","5","6","5","2","3.4528",45,125972,"1","3","822.48668"
"2013","LT",1259724,253.663943990665,"NA","2","2013","10","1",1995,"1","1","1","LT","1","NA","2","6","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","2","3","1","8","10","99","9","3","3","2","3","3","NA","10","4","8","5","8","8","NA","1","8","NA","8","1","3.4528",17,125972,"1","6","298.65388"
"2013","LT",1259725,253.663943990665,"NA","2","NA","10","1",1970,"2","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","o","NA","14","1","1","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,7992,0,0,0,1,0,0,0,0,0,0,184,0,0,1,"1","1","2","1","1","1","6","9","8","NA","8","4","4","1","5","1","NA","10","5","7","NA","NA","6","1","1","8","NA","8","3","3.4528",42,125972,"1","2","215.08065"
"2013","LT",1259931,253.663943990665,"NA","2","2013","25","3",1963,"1","2","1","LT","2","5","3","5","NA","2","2","NA","3","8","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","2","3","1","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","3","2","1","3","1","NA","6","3","6","3","NA","4","4","4","NA","NA","NA","NA","6","NA","9","1","NA","9","NA","NA","1","3.4528",49,125993,"1","2","133.18018"
"2013","LT",1259932,253.663943990665,"NA","1","2013","5","2",1967,"2","2","3","LT","2","4","3","5","NA","2","2","NA","3","6","20","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,840,0,0,1199,1,0,0,0,151,0,0,0,0,0,1,"NA","1","1","2","1","1","1","6","8","NA","5","NA","NA","2","3","4","NA","NA","6","2","7","NA","10","NA","NA","2","9","5","2","3.4528",45,125993,"1","2","758.84117"
"2013","LT",1259933,253.663943990665,"NA","1","2013","25","2",1988,"2","1","2","LT","2","NA","3","1","NA","NA","1","NA","3","2","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","NA","NA",1,1,1620,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","3","1","8","7","7","5","4","4","3","NA","NA","NA","NA","5","NA","10","7","NA","1","1","5","8","7","4","3.4528",24,125993,"1","7","295.17775"
"2013","LT",1259934,253.663943990665,"NA","1","2013","20","1",1990,"1","1","3","LT","2","NA","5","1","NA","2","1","NA","3",,"NA","NA","l-n","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,877,0,0,1484,1,0,0,0,0,0,0,6,0,0,1,"2","1","2","1","2","1","5","99","10","8","2","5","NA","1","4","NA","NA","NA","5","2","4","6","10","NA","1","NA","9","6","NA","3.4528",22,125993,"1","2","519.53313"
"2013","LT",1259935,253.663943990665,"NA","2","2013","20","3",1994,"2","1","3","LT","1","NA","2","6","NA","2","1","2","3","7","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,0,0,0,3349,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","2","NA","1","1","99","8","5","8","NA","3","NA","4","3","NA","8","7","5","5","6","10","1","1","NA","NA","4","2","3.4528",18,125993,"1","7","435.66451"
"2013","LT",1260291,253.663943990665,"NA","2","2013","25","2",1973,"2","2","1","LT","2","NA","5","1","NA","NA","NA","NA","3","5","NA","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","4","2","3","1","NA","2","NA",1,1,2820,0,0,1343,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","3","2","1","NA","3","7","5","NA","3","1","2","2","NA","7","NA","NA","8","6","NA","1","1","7","1","NA","4","3.4528",39,126029,"1","5","172.74174"
"2013","LT",1260292,253.663943990665,"NA","2","2013","15","3",1942,"2","4","1","LT","1","5","2","7","NA","1","2","1","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,2973,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","3","1","1","5","NA","6","1","NA","4","3","3","4","2","NA","NA","10","NA","8","5","NA","1","1","3","NA","5","1","3.4528",70,126029,"1","2","142.7134"
"2013","LT",1260293,253.663943990665,"NA","2","2013","15","1",1996,"1",,"3",,"1","NA",,,"NA","2","1","NA","NA",,"NA","NA",,"NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","2","1","1","2","3","1","5","8","8","NA","3","4","3","NA","1","9","NA","NA","2","3","4","10","1","1","7","NA","10","3","3.4528",16,126029,"1","7","1285.9667"
"2013","LT",1260294,253.663943990665,"NA","2","2013","15","2",1973,"1","2","3","LT","2","NA","4","1","NA","NA","NA","NA","3","3","40","NA","f","NA","NA","1","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,2864,0,0,1118,1,0,0,0,0,0,0,318,0,0,1,"2","1","1","2","3","1","1","7","2","7","8","2","5","2","3","2","NA","NA","4","99","5","8","10","1","1","NA","2","10","2","3.4528",39,126029,"1","7","1194.0117"
"2013","LT",1260941,253.663943990665,"NA","1","2013","25","4",1988,"2","1","1","LT","2","NA","5","1","NA","NA","NA","1","3","2","NA","NA","b-e","NA","12","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,6278,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","5","NA","NA","6","NA","3","3","2","9","3","7","5","NA","6","8","10","9","1","NA","6","8","5","4","3.4528",24,126094,"1","2","769.18056"
"2013","LT",1260942,253.663943990665,"NA","2","2013","20","1",1978,"1","1","1","LT","2","NA","3","1","NA","NA","NA","NA","3","9","40","NA","b-e","NA","13","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,10626,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","5","NA","8","NA","9","4","4","3","4","2","7","7","5","5","9","NA","NA","1","1","5","NA","6","4","3.4528",34,126094,"1","6","1281.88599"
"2013","LT",1261021,253.663943990665,"NA","2","2013","28","4",1972,"2","2","1","LT","2","NA","5","1","NA","1","NA","NA","3","0 - 1","NA","NA","b-e","NA","2","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,3728,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","5","8","10","9","2","9","2","3","5","3","NA","4","8","NA","7","9","1","1","99","4","6","2","3.4528",40,126102,"1","6","1334.35305"
"2013","LT",1261022,253.663943990665,"NA","2","2013","18","2",1974,"1","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","b-e","NA","11","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,13623,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","2","2","1","1","2","5","10","10","10","8","NA","NA","2","1","9","8","10","NA","0","8","NA","5","1","1","5","7","5","2","3.4528",38,126102,"1","6","298.41692"
"2013","LT",1261023,253.663943990665,"NA","2","2013","16","3",1996,"2",,"1",,"2","NA",,,"NA","NA","1","NA","3",,"NA","NA",,"NA","NA","1","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","2","1","1","5","10","7","8","NA","4","3","NA","NA","NA","NA","NA","6","3","NA","6","NA","1","1","4","NA","NA","2","3.4528",16,126102,"1","2","296.24785"
"2013","LT",1261031,253.663943990665,"NA","2","2013","15","3",1950,"2","1","1","LT","1","NA","2","8","NA","1","NA","NA","3","9","40","NA","NA","NA","15","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,2219,1,0,0,0,0,6135,0,0,0,0,1,"1","1","1","3","2","1","1","7","NA","8","1","5","4","1","3","2","7","NA","5","4","0","5","10","1","1","6","6","5","1","3.4528",62,126103,"1","5","155.3148"
"2013","LT",1261032,253.663943990665,"NA","NA","2013","30","2",1937,"1","4","3","LT","2","NA","5","1","NA","1","NA","NA","3","2","40","NA","r-u","NA","13","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,5025,0,0,3300,1,0,0,0,0,4577,0,0,0,0,1,"2","1","3","3","1","1","5","7","9","6","5","9","4","1","4","2","10","8","7","99","8","8","NA","1","1","8","6","NA","2","3.4528",75,126103,"1","2","2553.56525"
"2013","LT",1261033,253.663943990665,"NA","1","2013","20","4",1975,"2","5","3","LT","2","NA","5","1","NA","NA","NA","NA","3","2","40","20","j","NA","12","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,4692,0,0,1519,1,0,0,0,0,0,0,0,0,0,1,"3","1","2","3","1","1","5","7","NA","7","NA","4","3","3","3","2","NA","8","7","6","5","7","10","1","1","7","6","NA","NA","3.4528",37,126103,"1","5","137.08209"
"2013","LT",1261034,253.663943990665,"NA","2","2013","20","2",1970,"1","2","3","LT","2","NA","4","1","NA","1","NA","NA","3","7","40","NA","f","NA","13","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,17086,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","5","9","9","2","9","5","3","2","2","1","9","10","8","7","8","4","4","1","NA","10","6","NA","NA","3.4528",42,126103,"1","2","117.57989"
"2013","LT",1261591,253.663943990665,"NA","2","2013","20","4",1987,"1","1","3","LT","1","NA","3","1","NA","NA","2","NA","2","5","NA","NA","g","NA","NA","NA","2","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",1,1,570,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","2","1","5","8","7","8","9","NA","NA","2","3","2","NA","NA","7","4","7","5","NA","1","1","10","6","7","3","3.4528",25,126159,"1","7","207.37757"
"2013","LT",1261592,253.663943990665,"NA","2","2013","15","4",1959,"1","2","1","LT","2","NA","4","1","NA","NA","NA","NA","1","0 - 1","NA","NA","h","NA","NA","1","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,3756,0,0,1080,1,0,0,0,0,0,0,332,0,0,1,"1","1","1","3","2","1","6","7","99","NA","6","NA","5","9","3","3","NA","10","8","5","1","9","10","1","NA","6","8","9","3","3.4528",53,126159,"1","6","139.35324"
"2013","LT",1261593,253.663943990665,"NA","2","2013","17","2",1960,"2","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","9","NA","NA","g","NA","12","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,5289,0,0,1188,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","3","1","NA","8","8","8","5","4","4","4","4","NA","6","NA","2","7","5","10","1","1","8","1","6","1","3.4528",52,126159,"1","2","296.62275"
"2013","LT",1261594,253.663943990665,"NA","2","2013","19","4",1982,"2","5","1","LT","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","r-u","NA","NA","1","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,24623,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","3","5","7","9","10","10","2","4","NA","4","4","10","10","7","2","5","NA","10","1","NA","7","NA","4","2","3.4528",30,126159,"1","2","257.21914"
"2013","LT",1261821,253.663943990665,"NA","2","2013","30","1",1956,"2","5","1","LT","2","NA","4","1","NA","NA","NA","NA","3","9","40","NA","g","NA","13","1","1","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,4998,250,0,0,1,0,1791,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","1","6","9","NA","5","2","NA","2","4","3","10","6","NA","NA","3","7","NA","1","NA","NA","9","10","2","3.4528",56,126182,"1","2","312.45869"
"2013","LT",1261822,253.663943990665,"NA","1","2013","23","3",1932,"2","4","3","LT","2","NA","1","7","NA","NA","NA","NA","3","9","NA","NA","NA","NA","5","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","1",1,1,0,0,0,0,1,0,0,0,0,5291,545,0,0,0,1,"2","1","1","3","1","1","5","NA","2","8","10","5","4","NA","NA","3","7","4","NA","0","6","5","NA","1","2","6","8","8","3","3.4528",80,126182,"1","5","205.84345"
"2013","LT",1261823,253.663943990665,"NA","2","2013","15","1",1957,"1","2","1","LT","1","NA","3","4","NA","1","1","1","NA","6","NA","NA","a","NA","4","1","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,280,1,0,0,0,0,0,0,0,0,0,1,"3","1","2","2","1","1","1","NA","99","3","NA","NA","4","2","4","NA","NA","NA","5","5","4","3","2","1","1","1","1","NA","3","3.4528",55,126182,"1","2","162.25555"
"2013","LT",1261824,253.663943990665,"NA","2","2013","25","2",1979,"1","5","1","LT","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","g","NA","13","NA","2","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",1,1,8541,0,0,663,1,0,0,0,0,0,0,2995,4847,0,1,"1","1","2","2","1","3","5","8","NA","NA","NA","5","2","3","3","2","8","8","NA","5","5","10","7","1","1","NA","7","7","NA","3.4528",33,126182,"1","7","36.63414"
"2013","LT",1261825,253.663943990665,"NA","2","2013","30","1",1976,"1","2","3","LT","1","NA","2","5","NA","2","1","NA","NA","7","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,1158,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","2","1","1","6","6","8","NA","NA","NA","NA","NA","3","NA","NA","NA","7","99","7","7","NA","1","NA","NA","8","2","3.4528",36,126182,"1","2","789.57279"
"2013","LT",1262001,253.663943990665,"NA","1","2013","35","4",1965,"1","2","1","LT","2","NA","3","1","NA","NA","NA","NA","3","9","40","NA","a","NA","13","1","1","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,11935,0,0,1492,1,0,0,0,600,0,0,822,0,0,1,"2","1","1","2","1","1","5","6","10","6","10","4","NA","NA","NA","3","8","8","9","NA","4","9","9","1","1","8","NA","8","NA","3.4528",47,126200,"1","2","249.38598"
"2013","LT",1262002,253.663943990665,"NA","2","2013","30","1",1969,"2","2","3","LT","2","NA","4","2","NA","NA","NA","NA","3","9","42","NA","p","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",1,1,6083,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","3","1","1","5","8","9","3","8","5","2","2","4","2","6","NA","6","5","6","NA","2","1","NA","8","7","10","4","3.4528",43,126200,"1","6","251.73802"
"2013","LT",1262003,253.663943990665,"NA","1","2013","20","1",1993,"1","1","1","LT","2","3","2","6","NA","2","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,442,1,0,0,0,0,0,0,0,0,0,1,"1","1","NA","3","1","1","1","8","NA","2","10","3","4","2","4","3","7","NA","10","2","7","6","NA","NA","1","NA","6","9","NA","3.4528",19,126200,"1","6","299.23558"
"2013","LT",1262004,253.663943990665,"NA","2","2013","45","4",1995,"1","1","1","LT","1","NA","1","6","NA","NA","1","NA","NA",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","3","1","5","7","9","NA","NA","4","3","2","4","3","NA","NA","NA","5","NA","6","10","1","1","5","NA","6","2","3.4528",17,126200,"1","6","307.47052"
"2013","LT",1262005,253.663943990665,"NA","2","2013","40","3",1938,"2","2","3","LT","2","NA","1","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","13","1","1","NA","NA","NA","NA","3","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,4971,0,0,0,0,1,"1","1","1","3","NA","3","1","7","NA","NA","8","4","3","9","3","3","10","NA","NA","5","3","6","8","1","NA","7","NA","5","2","3.4528",74,126200,"1","2","219.86001"
