HB010,HB020,HB030,HB050,HB050_F,HB060,HB060_F,HB070,HB070_F,HB080,HB080_F,HB090,HB090_F,HB100,HB100_F,HY010,HY010_F,HY010_I,HY020,HY020_F,HY020_I,HY022,HY022_F,HY022_I,HY023,HY023_F,HY023_I,HY030N,HY030N_F,HY040N,HY040N_F,HY040N_I,HY050N,HY050N_F,HY050N_I,HY060N,HY060N_F,HY060N_I,HY070N,HY070N_F,HY070N_I,HY080N,HY080N_F,HY080N_I,HY081N,HY081N_F,HY081N_I,HY090N,HY090N_F,HY090N_I,HY100N,HY100N_F,HY100N_I,HY110N,HY110N_F,HY110N_I,HY120N,HY120N_F,HY120N_I,HY130N,HY130N_F,HY130N_I,HY131N,HY131N_F,HY131N_I,HY140N,HY140N_F,HY140N_I,HY145N,HY145N_F,HY145N_I,HY170N,HY170N_F,HY170N_I,HY030G,HY030G_F,HY040G,HY040G_F,HY040G_I,HY050G,HY050G_F,HY050G_I,HY060G,HY060G_F,HY060G_I,HY070G,HY070G_F,HY070G_I,HY080G,HY080G_F,HY080G_I,HY081G,HY081G_F,HY081G_I,HY090G,HY090G_F,HY090G_I,HY100G,HY100G_F,HY100G_I,HY110G,HY110G_F,HY110G_I,HY120G,HY120G_F,HY120G_I,HY130G,HY130G_F,HY130G_I,HY131G,HY131G_F,HY131G_I,HY140G,HY140G_F,HY140G_I,HY170G,HY170G_F,HY170G_I,HS011,HS011_F,HS021,HS021_F,HS031,HS031_F,HS040,HS040_F,HS050,HS050_F,HS060,HS060_F,HS070,HS070_F,HS080,HS080_F,HS090,HS090_F,HS100,HS100_F,HS110,HS110_F,HS120,HS120_F,HS130,HS130_F,HS140,HS140_F,HS150,HS150_F,HS160,HS160_F,HS170,HS170_F,HS180,HS180_F,HS190,HS190_F,HH010,HH010_F,HH021,HH021_F,HH030,HH030_F,HH031,HH031_F,HH040,HH040_F,HH050,HH050_F,HH060,HH060_F,HH061,HH061_F,HH070,HH070_F,HH071,HH071_F,HH081,HH081_F,HH091,HH091_F,HD080,HD080_F,HD100,HD100_F,HD110,HD110_F,HD120,HD120_F,HD140,HD140_F,HD150,HD150_F,HD160,HD160_F,HD170,HD170_F,HD180,HD180_F,HD190,HD190_F,HD200,HD200_F,HD210,HD210_F,HD220,HD220_F,HD240,HD240_F,HX010,HX040,HX050,HX060,HX070,HX080,HX090,HX120
2013,FR,402467,2,,2013,,,,,,,,18,,90354.41,,,84713.64,,,82585.99,,,82585.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592,,0,,,2127.65,,,0,,,0,,,0,,,0,,,602.8,,,0,,,0,,,0,,,0,,,4800,,,5640.78,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1500,,1,,,,2,,2,,2,,2,,1,,3,,4,,,,1,,1,,,,,,487.33,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,402502,2,,2013,,,,,,,,17,,73638.97,,,65132.01,,,40192.92,,,6438.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7584,,0,,,6238.13,,,0,,,0,,,0,,,0,,,825.4,,,0,,,0,,,0,,,0,,,0,,,8506.96,,,100,,,,,3,,3,,1,,1,,1,,1,,1,,1,,1,,3,,1,,1800,,3,,,,2,,2,,2,,2,,2,,2,,3,,,,2,,2,,700,,,,226.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,402540,2,,2013,,,,,,,,44,,136022.64,,,120866.11,,,118825.45,,,118825.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,2040.66,,,0,,,0,,,0,,,2632.17,,,0,,,0,,,0,,,0,,,0,,,15156.53,,,0,,,,,3,,,,2,,1,,1,,1,,1,,1,,1,,1,,3,,1600,,3,,1,,2,,2,,1,,1,,1,,3,,4,,,,2,,2,,236,,,,537.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,402629,3,,2013,,,,,,,,16,,88610.87,,,76916.23,,,68413.12,,,68413.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12156,,0,,,1449.75,,,4043.33,,,3010.02,,,0,,,0,,,1.25,,,0,,,0,,,0,,,0,,,7200,,,11694.64,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1500,,3,,3,,2,,2,,2,,1,,1,,1,,5,,,,2,,1,,245,,,,887.42,,,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,402745,2,,2013,,,,,,,,19,,50143.95,,,38040.34,,,34004.07,,,34004.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276,,34.12,,,2616.22,,,158.85,,,1261.2,,,0,,,0,,,1868.88,,,0,,,0,,,0,,,0,,,0,,,12103.61,,,0,,,3,,3,,3,,1,,1,,2,,1,,1,,1,,1,,1,,3,,,,2,,,,2,,2,,2,,1,,1,,2,,4,,,,2,,1,,,,,,339.67,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,402800,2,,2013,,,,,,,,,,36598.4,,,31049.15,,,29694.29,,,29694.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264,,0,,,350.08,,,0,,,289.68,,,0,,,0,,,0.1,,,0,,,0,,,0,,,0,,,0,,,5549.25,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,3,,1,,3,,2,,,,3,,3,,2,,2,,2,,2,,4,,4,,4,,,,1,,1,,599,,,,229.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,402955,2,,2013,,,,,,,,15,,38253.38,,,31061.31,,,24658.33,,,24658.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,3376.3,,,0,,,0,,,0,,,0,,,120.42,,,0,,,0,,,0,,,0,,,0,,,7192.06,,,100,,,,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3500,,3,,,,2,,2,,2,,2,,1,,4,,4,,,,1,,1,,,,,,145.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403015,2,,2013,,,,,,,,24,,63117.03,,,45736.14,,,44860.77,,,44860.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3444,,4506.11,,,875.38,,,0,,,0,,,0,,,0,,,455.92,,,0,,,0,,,0,,,0,,,0,,,17380.89,,,0,,,,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,5,,2000,,3,,,,2,,2,,2,,2,,1,,2,,5,,,,1,,1,,309,,,,322.67,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403111,2,,2013,,,,,,,,21,,53520.88,,,49057.27,,,43128.61,,,43128.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8832,,0,,,5928.66,,,0,,,0,,,0,,,0,,,976.58,,,5482,,,0,,,0,,,0,,,0,,,4463.61,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1600,,2,,1,,2,,2,,2,,2,,4,,3,,3,,,,1,,1,,292,,,,695.58,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403143,2,,2013,,,,,,,,34,,63502.25,,,53091.16,,,49724.01,,,49724.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7692,,0,,,3367.15,,,0,,,0,,,0,,,0,,,435.25,,,0,,,0,,,0,,,0,,,0,,,10411.09,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1000,,1,,,,2,,2,,2,,2,,1,,3,,3,,,,2,,1,,,,,,1152.92,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403232,3,,2013,,,,,,,,13,,39794.67,,,32859.26,,,24750.53,,,24750.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284,,0,,,3025.36,,,0,,,2503.39,,,0,,,0,,,0.86,,,0,,,0,,,0,,,0,,,0,,,6935.41,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,3,,1,,1,,2,,4500,,3,,,,2,,2,,2,,2,,1,,4,,4,,,,2,,1,,452,,,,654.33,,965.42,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403245,2,,2013,,,,,,,,58,,36085.27,,,32146.8,,,29031.59,,,29031.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,3115.21,,,0,,,0,,,0,,,0,,,752.12,,,0,,,0,,,0,,,0,,,0,,,3938.46,,,100,,,3,,2,,,,1,,1,,1,,1,,1,,1,,1,,1,,5,,2300,,2,,,,2,,2,,2,,2,,1,,5,,5,,,,2,,1,,291,,,,622.75,,0,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403379,2,,2013,,,,,,,,26,,51157.21,,,43227.2,,,31024.89,,,31024.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,745.28,,,0,,,0,,,0,,,0,,,3577.36,,,4122,,,0,,,0,,,0,,,0,,,7930.01,,,100,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,2,,1000,,3,,2,,2,,1,,2,,2,,2,,1,,3,,,,1,,1,,,,,,481.25,,735.25,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403393,2,,2013,,,,,,,,26,,131915.61,,,126035.18,,,121955.5,,,92613.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,,0,,,1160.26,,,0,,,2919.41,,,1573.25,,,0,,,3.63,,,0,,,136.25,,,0,,,0,,,0,,,5880.44,,,0,,,,,3,,3,,1,,1,,2,,1,,3,,1,,1,,1,,3,,2500,,3,,1,,2,,2,,2,,2,,2,,1,,4,,,,2,,1,,,,,,387.42,,397.42,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403539,2,,2013,,,,,,,,19,,26413.28,,,24451.97,,,15086.97,,,15086.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,4244.53,,,0,,,0,,,0,,,0,,,1221.91,,,0,,,0,,,0,,,513.14,,,0,,,1448.18,,,0,,,,,3,,2,,1,,1,,2,,1,,1,,1,,3,,1,,4,,3000,,3,,,,2,,2,,2,,2,,1,,1,,4,,,,2,,1,,226,,,,317.83,,697.92,,1,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403592,2,,2013,,,,,,,,24,,64915.15,,,59705.84,,,49022.02,,,49022.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,,0,,,0,,,0,,,0,,,0,,,0,,,2589.03,,,0,,,0,,,0,,,0,,,0,,,5209.31,,,0,,,3,,3,,,,1,,2,,1,,1,,1,,1,,1,,1,,2,,3800,,3,,1,,2,,2,,2,,2,,1,,4,,4,,,,2,,1,,,,,,432.17,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403669,3,,2013,,,,,,,,33,,43109.83,,,33632.29,,,33632.29,,,29956.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,,432.74,,,0,,,0,,,0,,,0,,,0,,,1387.6,,,3082,,,0,,,0,,,0,,,0,,,9477.55,,,0,,,3,,1,,,,2,,1,,1,,3,,1,,1,,1,,1,,4,,2500,,1,,,,2,,2,,2,,2,,4,,4,,6,,,,2,,1,,,,,,471.58,,1153.17,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403889,2,,2013,,,,,,,,24,,78591.57,,,66049.59,,,65153.13,,,65153.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384,,0,,,896.46,,,0,,,0,,,0,,,0,,,1990.8,,,0,,,0,,,0,,,0,,,0,,,12541.98,,,100,,,,,3,,3,,2,,1,,2,,1,,1,,1,,1,,1,,3,,1500,,2,,3,,1,,2,,1,,2,,3,,4,,5,,,,2,,1,,,,,,157.58,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,403892,2,,2013,,,,,,,,22,,16028.71,,,3587.31,,,-2235.7,,,-2235.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472,,5550,,,0,,,0,,,0,,,0,,,0,,,0,,,1288,,,0,,,0,,,0,,,0,,,12441.4,,,0,,,3,,3,,,,2,,1,,1,,1,,1,,1,,1,,1,,3,,1500,,2,,,,2,,2,,2,,2,,1,,4,,3,,,,1,,1,,452,,,,458.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404049,2,,2013,,,,,,,,19,,68363.94,,,58615.85,,,56141.24,,,54813.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,2474.62,,,0,,,0,,,2655.61,,,0,,,946.85,,,0,,,0,,,0,,,0,,,0,,,9748.09,,,0,,,3,,3,,,,1,,2,,1,,1,,1,,1,,1,,1,,3,,750,,3,,,,1,,2,,2,,2,,3,,2,,6,,,,2,,1,,,,,,461.92,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404053,2,,2013,,,,,,,,18,,93465.28,,,76444.77,,,71501.32,,,71501.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8172,,0,,,4943.45,,,0,,,0,,,0,,,0,,,5.47,,,0,,,0,,,0,,,0,,,0,,,17020.51,,,700,,,3,,3,,3,,1,,1,,2,,1,,1,,1,,1,,1,,3,,2300,,1,,,,2,,2,,2,,2,,3,,2,,5,,,,2,,1,,159,,,,361.75,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404060,2,,2013,,,,,,,,23,,53020.84,,,34943.6,,,34943.6,,,34943.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,740.18,,,0,,,0,,,0,,,0,,,0,,,1359.42,,,0,,,0,,,0,,,0,,,0,,,18077.24,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,4,,2300,,3,,,,2,,2,,1,,2,,4,,1,,4,,,,2,,2,,,,,,829.75,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404175,2,,2013,,,,,,,,13,,31531.27,,,21207.71,,,21207.71,,,21207.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2682.75,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10323.56,,,0,,,,,2,,,,1,,1,,2,,1,,1,,1,,1,,1,,3,,1000,,1,,,,2,,2,,2,,2,,4,,3,,6,,,,2,,1,,290,,,,705.58,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404186,2,,2013,,,,,,,,16,,39734.32,,,37098.2,,,35234.72,,,35234.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,1863.48,,,0,,,0,,,0,,,0,,,2382.15,,,0,,,0,,,0,,,0,,,0,,,2636.12,,,0,,,3,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,5,,1300,,3,,,,2,,2,,2,,2,,2,,2,,5,,,,2,,1,,,,,,118,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404289,2,,2013,,,,,,,,20,,87470.6,,,78904.65,,,73688.75,,,46262.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2916,,0,,,1103.25,,,0,,,4112.65,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8565.94,,,0,,,,,3,,3,,2,,1,,2,,1,,3,,1,,1,,3,,4,,1700,,3,,,,2,,2,,2,,2,,1,,1,,2,,,,2,,1,,317,,,,474.58,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404335,2,,2013,,,,,,,,21,,28944.03,,,19180.06,,,7124.69,,,-6987.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,,0,,,0,,,0,,,0,,,0,,,0,,,2776.76,,,4290,,,0,,,0,,,0,,,0,,,9763.97,,,0,,,,,3,,,,2,,1,,1,,1,,3,,1,,1,,1,,4,,3000,,2,,3,,2,,2,,2,,1,,4,,2,,2,,,,2,,2,,,,,,256.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404381,2,,2013,,,,,,,,17,,82711.63,,,74926.6,,,50052.7,,,50052.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6048,,0,,,1148.31,,,0,,,0,,,5180.14,,,0,,,19.14,,,0,,,0,,,0,,,0,,,0,,,7785.02,,,0,,,,,3,,3,,1,,1,,2,,1,,1,,1,,1,,1,,4,,3700,,2,,,,2,,2,,2,,2,,4,,3,,3,,,,2,,1,,,,,,867.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404590,2,,2013,,,,,,,,55,,24320.94,,,20867.12,,,18447.31,,,18447.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456,,0,,,0,,,0,,,0,,,0,,,0,,,1350.95,,,0,,,0,,,0,,,0,,,0,,,3453.83,,,100,,,3,,3,,3,,2,,1,,1,,1,,1,,3,,1,,2,,2,,3000,,1,,1,,2,,2,,2,,1,,1,,3,,4,,,,2,,2,,360,,,,107.5,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404605,2,,2013,,,,,,,,43,,33199.22,,,27116.12,,,-5433.21,,,-5433.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268,,0,,,1682.4,,,3904.22,,,440.75,,,0,,,0,,,0,,,0,,,0,,,0,,,391.34,,,0,,,5691.76,,,0,,,3,,3,,,,2,,1,,2,,1,,1,,2,,1,,1,,4,,1200,,1,,,,2,,2,,2,,1,,3,,1,,6,,,,2,,1,,,,,,605.25,,,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404761,3,,2013,,,,,,,,32,,97523.45,,,91707.34,,,89327.98,,,89327.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,2379.36,,,0,,,0,,,0,,,0,,,1277.2,,,4590,,,0,,,0,,,0,,,0,,,5816.1,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,4,,2200,,3,,,,2,,2,,2,,1,,1,,1,,4,,,,2,,1,,259,,,,348.83,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404780,2,,2013,,,,,,,,23,,52391.93,,,41526.52,,,41526.52,,,41526.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6564,,0,,,0,,,0,,,0,,,0,,,0,,,4067.45,,,0,,,0,,,0,,,0,,,0,,,10865.41,,,0,,,3,,,,,,1,,1,,,,1,,1,,2,,1,,1,,4,,2700,,3,,,,2,,2,,2,,2,,1,,3,,4,,,,2,,1,,,,,,846,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404817,2,,2013,,,,,,,,25,,49077.08,,,41821.73,,,41821.73,,,41821.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,0,,,0,,,0,,,0,,,7555.55,,,0,,,0,,,0,,,0,,,0,,,7255.34,,,0,,,,,3,,3,,1,,1,,1,,1,,1,,3,,1,,1,,4,,4000,,2,,3,,2,,2,,2,,1,,2,,1,,5,,,,2,,1,,,,,,742.92,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404818,2,,2013,,,,,,,,29,,53332.09,,,36859.34,,,23375.72,,,23375.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,4658.46,,,0,,,0,,,0,,,0,,,35.94,,,0,,,0,,,0,,,0,,,0,,,16472.75,,,100,,,2,,3,,,,2,,1,,2,,1,,1,,1,,1,,1,,3,,1100,,3,,,,2,,2,,2,,2,,4,,1,,6,,,,2,,1,,,,,,314.33,,,,3,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404885,2,,2013,,,,,,,,14,,64750.73,,,44770.08,,,42084.71,,,42084.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10320,,0,,,2685.37,,,0,,,0,,,0,,,0,,,1127.22,,,0,,,0,,,0,,,0,,,0,,,19980.65,,,0,,,,,3,,,,2,,1,,1,,1,,1,,2,,1,,1,,4,,3000,,2,,,,2,,2,,2,,2,,4,,3,,1,,,,2,,1,,,,,,456.67,,293.92,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404901,2,,2013,,,,,,,,15,,27624.81,,,21568.25,,,19700.5,,,19700.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,,15.79,,,1210.63,,,73.51,,,583.61,,,0,,,0,,,864.81,,,0,,,0,,,0,,,0,,,0,,,6056.56,,,0,,,3,,3,,3,,2,,1,,1,,1,,1,,2,,1,,3,,3,,2500,,2,,,,2,,2,,2,,2,,4,,4,,5,,,,2,,1,,414,,,,220.42,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404942,2,,2013,,,,,,,,28,,53890.87,,,44370.69,,,41724.97,,,41724.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912,,0,,,0,,,0,,,0,,,0,,,0,,,6681.49,,,0,,,0,,,0,,,0,,,0,,,9520.18,,,0,,,,,3,,,,2,,1,,1,,1,,1,,2,,1,,1,,2,,2000,,3,,,,1,,2,,2,,1,,1,,1,,3,,,,2,,1,,670,,,,475,,1208.83,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404970,2,,2013,,,,,,,,37,,199344.04,,,190889.99,,,181572.01,,,167330.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,8387.23,,,0,,,0,,,0,,,0,,,1752.63,,,0,,,0,,,0,,,0,,,0,,,8454.05,,,0,,,3,,3,,3,,1,,1,,1,,1,,1,,1,,1,,1,,6,,1800,,1,,,,1,,1,,1,,2,,2,,1,,6,,,,2,,1,,419,,,,745,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,404977,2,,2013,,,,,,,,43,,81949.79,,,62602.12,,,60929.37,,,60929.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7056,,0,,,0,,,0,,,0,,,6468.26,,,0,,,311.96,,,8946,,,0,,,0,,,0,,,0,,,19347.67,,,0,,,1,,3,,3,,2,,1,,2,,1,,1,,1,,1,,1,,4,,4000,,2,,2,,2,,2,,2,,2,,4,,3,,4,,,,2,,1,,430,,,,641.58,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,405052,3,,2013,,,,,,,,21,,45071.64,,,35657.4,,,31139.07,,,17633.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10080,,0,,,0,,,0,,,0,,,0,,,0,,,4527.77,,,1289,,,0,,,0,,,0,,,0,,,9414.25,,,100,,,,,3,,,,1,,1,,2,,1,,1,,1,,1,,1,,3,,3000,,1,,,,2,,1,,2,,2,,4,,3,,3,,,,2,,1,,,,,,281.42,,,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,405055,2,,2013,,,,,,,,23,,39159.39,,,32421.33,,,31211.42,,,20576.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4536,,0,,,1209.91,,,0,,,0,,,0,,,0,,,649.46,,,5933,,,0,,,0,,,0,,,0,,,6738.06,,,0,,,3,,3,,,,1,,1,,1,,1,,1,,1,,1,,1,,3,,1000,,2,,,,2,,1,,2,,2,,2,,2,,5,,,,2,,1,,,,,,226.67,,814,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,405116,2,,2013,,,,,,,,19,,60985.98,,,43894.94,,,34326.05,,,18225.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4176,,0,,,0,,,0,,,0,,,0,,,0,,,8837.88,,,0,,,0,,,0,,,0,,,0,,,17091.05,,,700,,,,,3,,3,,2,,1,,1,,1,,1,,3,,1,,1,,4,,2500,,3,,3,,2,,1,,2,,2,,1,,1,,4,,,,2,,1,,,,,,238.25,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,405181,2,,2013,,,,,,,,25,,12278.01,,,4709.28,,,2434.63,,,2434.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,2274.65,,,0,,,0,,,0,,,0,,,5328.85,,,0,,,0,,,0,,,0,,,0,,,7568.73,,,100,,,3,,3,,,,1,,2,,1,,1,,1,,1,,1,,1,,4,,1800,,2,,3,,2,,2,,1,,2,,1,,5,,4,,,,2,,1,,385,,,,141.58,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,FR,405184,2,,2013,,,,,,,,22,,117848.64,,,111615.8,,,107898.44,,,107898.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3756,,0,,,2395.03,,,0,,,1322.32,,,0,,,0,,,283.65,,,9705,,,0,,,0,,,0,,,0,,,6232.85,,,100,,,3,,3,,,,1,,1,,1,,1,,1,,2,,1,,1,,3,,1700,,3,,,,2,,2,,2,,2,,4,,1,,5,,,,2,,1,,478,,,,416,,494.25,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
